soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label,source
6.7,531,74,2980,29.5,92,Ampalaya,augmented_smote
6.8,532,75,2798,29.2,93,Ampalaya,augmented_smote
6.6,528,76,2634,29.0,92,Ampalaya,augmented_smote
6.8,532,76,2769,29.0,92,Ampalaya,augmented_smote
6.5,532,75,2587,28.7,93,Ampalaya,augmented_smote
6.3,526,74,3165,29.1,88,Ampalaya,augmented_smote
6.7,531,74,2975,29.5,92,Ampalaya,augmented_smote
6.1,523,76,2527,28.9,90,Ampalaya,augmented_smote
6.8,532,75,2892,29.3,92,Ampalaya,augmented_smote
6.6,532,75,2615,28.7,93,Ampalaya,augmented_smote
5.7,523,77,2000,28.2,87,Ampalaya,augmented_smote
6.7,530,74,3000,29.5,92,Ampalaya,augmented_smote
6.7,532,75,2629,28.8,93,Ampalaya,augmented_smote
6.7,530,74,3016,29.5,92,Ampalaya,augmented_smote
6.7,530,74,3000,29.5,92,Ampalaya,augmented_smote
6.9,532,76,2700,29.0,93,Ampalaya,augmented_smote
6.4,526,75,2562,28.7,93,Ampalaya,augmented_smote
5.7,523,76,2445,28.9,89,Ampalaya,augmented_smote
6.3,523,75,2554,28.7,92,Ampalaya,augmented_smote
6.9,532,76,2707,29.0,93,Ampalaya,augmented_smote
5.5,523,76,2400,28.9,87,Ampalaya,augmented_smote
6.3,523,77,2000,28.5,87,Ampalaya,augmented_smote
6.0,523,77,2000,28.2,87,Ampalaya,augmented_smote
6.3,525,74,3197,29.1,88,Ampalaya,augmented_smote
6.3,523,76,2563,29.0,90,Ampalaya,augmented_smote
6.4,526,74,3171,29.2,89,Ampalaya,augmented_smote
6.4,528,75,2572,28.7,93,Ampalaya,augmented_smote
6.7,532,75,2626,28.8,93,Ampalaya,augmented_smote
6.5,529,75,3070,29.1,89,Ampalaya,augmented_smote
5.5,523,76,2400,28.9,87,Ampalaya,augmented_smote
6.4,526,74,3165,29.2,89,Ampalaya,augmented_smote
6.3,523,75,2540,28.8,92,Ampalaya,augmented_smote
5.7,523,77,2000,28.1,87,Ampalaya,augmented_smote
6.9,532,76,2700,29.0,93,Ampalaya,augmented_smote
6.6,529,74,3026,29.4,91,Ampalaya,augmented_smote
6.3,525,74,3200,29.1,88,Ampalaya,augmented_smote
6.9,532,76,2700,29.0,93,Ampalaya,augmented_smote
6.8,532,76,2661,28.9,93,Ampalaya,augmented_smote
6.6,528,74,3071,29.4,91,Ampalaya,augmented_smote
6.7,532,75,2633,28.8,93,Ampalaya,augmented_smote
5.9,523,76,2486,28.9,89,Ampalaya,augmented_smote
5.8,523,77,2000,28.1,87,Ampalaya,augmented_smote
5.8,414,86,929,27.0,86,Cacao,augmented_smote
5.5,437,87,740,26.5,88,Cacao,augmented_smote
5.5,450,86,740,26.5,87,Cacao,augmented_smote
5.6,426,85,883,26.9,86,Cacao,augmented_smote
5.6,420,88,889,26.8,85,Cacao,augmented_smote
6.0,434,80,1060,28.0,82,Cacao,augmented_smote
5.6,426,86,773,26.7,87,Cacao,augmented_smote
5.8,411,85,941,27.1,86,Cacao,augmented_smote
5.7,407,87,864,26.9,86,Cacao,augmented_smote
5.7,429,84,980,27.1,85,Cacao,augmented_smote
6.2,450,81,1060,27.0,91,Cacao,augmented_smote
5.5,436,86,740,26.5,86,Cacao,augmented_smote
5.6,435,85,894,26.9,85,Cacao,augmented_smote
5.6,432,87,900,26.8,85,Cacao,augmented_smote
5.6,435,86,900,26.9,85,Cacao,augmented_smote
5.6,405,86,813,26.8,86,Cacao,augmented_smote
5.6,420,88,890,26.8,85,Cacao,augmented_smote
5.6,426,87,922,26.9,86,Cacao,augmented_smote
5.8,414,84,1010,27.2,85,Cacao,augmented_smote
5.6,403,87,834,26.9,88,Cacao,augmented_smote
5.6,404,87,829,26.8,88,Cacao,augmented_smote
5.6,435,85,893,26.9,85,Cacao,augmented_smote
5.5,450,80,1060,28.0,87,Cacao,augmented_smote
5.6,430,87,900,26.8,85,Cacao,augmented_smote
5.6,450,80,1060,28.0,87,Cacao,augmented_smote
5.7,436,85,938,27.1,86,Cacao,augmented_smote
5.6,432,85,890,26.9,85,Cacao,augmented_smote
5.7,419,87,916,26.9,85,Cacao,augmented_smote
5.7,403,86,841,27.0,87,Cacao,augmented_smote
5.5,412,88,784,26.6,87,Cacao,augmented_smote
5.6,429,85,887,26.9,86,Cacao,augmented_smote
5.5,433,87,744,26.5,88,Cacao,augmented_smote
5.6,450,80,1060,28.0,87,Cacao,augmented_smote
5.7,402,86,844,27.0,87,Cacao,augmented_smote
5.6,450,80,1060,28.0,86,Cacao,augmented_smote
5.6,440,85,900,26.9,85,Cacao,augmented_smote
5.9,406,85,952,27.1,86,Cacao,augmented_smote
5.7,436,85,943,27.1,86,Cacao,augmented_smote
5.5,446,86,785,26.7,86,Cacao,augmented_smote
5.7,434,84,959,27.1,87,Cacao,augmented_smote
5.5,414,87,760,26.5,85,Cacao,augmented_smote
5.6,421,88,872,26.7,86,Cacao,augmented_smote
5.7,418,87,918,26.9,85,Cacao,augmented_smote
5.6,425,88,900,26.8,85,Cacao,augmented_smote
5.7,423,83,1034,27.2,86,Cacao,augmented_smote
5.8,428,84,1009,27.3,87,Cacao,augmented_smote
5.6,416,86,802,26.8,87,Cacao,augmented_smote
5.6,440,85,900,26.9,85,Cacao,augmented_smote
5.6,435,85,894,26.9,85,Cacao,augmented_smote
5.7,414,86,867,27.0,86,Cacao,augmented_smote
5.6,430,85,887,26.9,86,Cacao,augmented_smote
5.6,438,85,916,26.9,85,Cacao,augmented_smote
5.6,440,85,900,26.9,85,Cacao,augmented_smote
5.9,437,83,1032,27.3,90,Cacao,augmented_smote
5.8,432,84,980,27.2,87,Cacao,augmented_smote
5.8,431,84,991,27.3,88,Cacao,augmented_smote
5.5,414,87,755,26.5,85,Cacao,augmented_smote
5.8,427,84,1016,27.3,87,Cacao,augmented_smote
5.6,443,85,837,26.8,86,Cacao,augmented_smote
5.8,402,86,882,27.0,87,Cacao,augmented_smote
5.5,450,80,1060,28.0,87,Cacao,augmented_smote
5.8,427,84,1017,27.3,87,Cacao,augmented_smote
5.5,444,86,740,26.5,86,Cacao,augmented_smote
5.5,410,89,798,26.6,89,Cacao,augmented_smote
6.2,450,82,1060,27.0,91,Cacao,augmented_smote
5.9,433,81,1060,27.8,84,Cacao,augmented_smote
5.6,450,80,1060,28.0,87,Cacao,augmented_smote
5.6,444,85,821,26.7,86,Cacao,augmented_smote
5.7,450,80,1060,28.0,90,Cacao,augmented_smote
6.2,450,80,1060,27.1,91,Cacao,augmented_smote
5.9,407,85,947,27.1,86,Cacao,augmented_smote
5.6,429,87,900,26.8,85,Cacao,augmented_smote
5.5,413,87,763,26.6,84,Cacao,augmented_smote
5.6,440,85,897,26.9,85,Cacao,augmented_smote
5.6,427,87,857,26.8,87,Cacao,augmented_smote
5.7,450,80,1060,28.0,87,Cacao,augmented_smote
5.6,439,85,898,26.9,85,Cacao,augmented_smote
5.6,406,88,822,26.8,88,Cacao,augmented_smote
5.5,414,87,756,26.5,85,Cacao,augmented_smote
5.8,420,85,929,27.0,86,Cacao,augmented_smote
5.5,411,89,790,26.6,88,Cacao,augmented_smote
5.6,432,85,891,26.9,85,Cacao,augmented_smote
5.7,427,86,940,27.0,86,Cacao,augmented_smote
5.8,421,84,982,27.2,87,Cacao,augmented_smote
5.7,419,87,915,26.9,85,Cacao,augmented_smote
5.8,426,84,1022,27.3,87,Cacao,augmented_smote
5.8,480,85,879,26.9,85,Lanzones,augmented_smote
5.7,468,84,1065,27.4,88,Lanzones,augmented_smote
5.7,480,84,1044,27.4,86,Lanzones,augmented_smote
5.9,468,83,959,27.7,86,Lanzones,augmented_smote
5.6,468,69,4500,31.0,99,Lanzones,augmented_smote
6.0,545,79,1982,28.2,93,Lanzones,augmented_smote
6.2,468,80,1702,28.1,87,Lanzones,augmented_smote
5.7,477,84,1038,27.4,86,Lanzones,augmented_smote
6.2,479,82,1499,27.5,90,Lanzones,augmented_smote
5.8,468,86,1098,27.4,87,Lanzones,augmented_smote
5.6,468,84,1075,27.3,88,Lanzones,augmented_smote
5.8,472,84,1100,27.1,85,Lanzones,augmented_smote
5.9,468,82,1498,27.0,82,Lanzones,augmented_smote
6.2,505,74,4500,30.3,96,Lanzones,augmented_smote
5.9,468,81,1020,27.7,82,Lanzones,augmented_smote
4.6,670,68,4500,31.0,99,Lanzones,augmented_smote
5.7,468,84,1041,27.4,89,Lanzones,augmented_smote
5.6,471,85,1134,27.2,86,Lanzones,augmented_smote
6.1,468,80,1666,28.0,85,Lanzones,augmented_smote
5.7,468,84,1028,27.4,87,Lanzones,augmented_smote
5.3,561,68,4500,31.0,99,Lanzones,augmented_smote
6.2,545,75,2480,29.2,94,Lanzones,augmented_smote
5.6,468,85,1131,27.0,83,Lanzones,augmented_smote
5.7,468,85,1109,26.9,82,Lanzones,augmented_smote
5.5,468,84,1212,27.4,87,Lanzones,augmented_smote
6.2,477,81,1609,27.6,89,Lanzones,augmented_smote
6.0,468,81,983,27.9,82,Lanzones,augmented_smote
6.1,493,82,1412,28.0,96,Lanzones,augmented_smote
5.6,468,84,1003,27.5,85,Lanzones,augmented_smote
5.7,468,84,1016,27.3,88,Lanzones,augmented_smote
5.4,468,83,1300,27.8,89,Lanzones,augmented_smote
5.6,468,84,998,27.5,85,Lanzones,augmented_smote
5.5,468,85,1147,27.1,85,Lanzones,augmented_smote
6.2,468,80,1698,28.0,88,Lanzones,augmented_smote
6.0,468,83,943,27.7,86,Lanzones,augmented_smote
5.1,686,77,4500,29.0,97,Lanzones,augmented_smote
6.2,468,80,1717,28.1,86,Lanzones,augmented_smote
4.7,635,76,4500,30.5,99,Lanzones,augmented_smote
6.0,498,83,1125,27.2,90,Lanzones,augmented_smote
5.7,471,82,1280,27.7,92,Lanzones,augmented_smote
5.6,468,85,1132,27.0,84,Lanzones,augmented_smote
6.2,483,73,4500,30.8,96,Lanzones,augmented_smote
6.0,468,79,1962,28.1,82,Lanzones,augmented_smote
6.0,496,83,1386,27.8,96,Lanzones,augmented_smote
6.2,500,80,1730,27.9,92,Lanzones,augmented_smote
6.1,468,82,1250,26.9,92,Lanzones,augmented_smote
5.4,468,84,1300,27.3,86,Lanzones,augmented_smote
5.9,468,81,1401,28.0,89,Lanzones,augmented_smote
6.1,468,79,1771,28.3,83,Lanzones,augmented_smote
5.9,485,84,1375,27.7,94,Lanzones,augmented_smote
5.9,468,82,1036,27.5,82,Lanzones,augmented_smote
5.8,468,83,1433,26.9,82,Lanzones,augmented_smote
5.5,468,86,1300,26.8,83,Lanzones,augmented_smote
6.0,468,82,962,27.8,85,Lanzones,augmented_smote
6.2,482,82,1520,27.5,90,Lanzones,augmented_smote
5.8,487,84,1074,27.4,89,Lanzones,augmented_smote
6.0,468,79,1993,28.1,82,Lanzones,augmented_smote
6.2,468,78,1783,28.2,88,Lanzones,augmented_smote
6.0,468,79,1979,28.1,82,Lanzones,augmented_smote
6.0,502,84,1110,27.3,89,Lanzones,augmented_smote
3.7,846,72,4500,29.9,99,Lanzones,augmented_smote
6.2,468,80,1452,28.1,88,Lanzones,augmented_smote
6.0,468,80,999,27.9,82,Lanzones,augmented_smote
6.0,512,86,1096,28.0,95,Lanzones,augmented_smote
5.8,469,86,1097,27.7,90,Lanzones,augmented_smote
6.0,468,82,1500,27.2,84,Lanzones,augmented_smote
5.1,537,74,4500,31.0,99,Lanzones,augmented_smote
5.9,479,84,876,27.1,85,Lanzones,augmented_smote
6.2,474,81,1238,27.2,97,Lanzones,augmented_smote
6.0,500,83,1118,27.3,90,Lanzones,augmented_smote
6.2,468,80,1457,28.0,88,Lanzones,augmented_smote
6.2,492,81,1643,27.8,91,Lanzones,augmented_smote
6.2,572,75,3072,29.2,95,Lanzones,augmented_smote
5.9,498,84,1076,27.3,88,Rambutan,augmented_smote
6.0,459,83,1139,27.2,85,Rambutan,augmented_smote
6.1,490,82,1326,27.5,87,Rambutan,augmented_smote
5.7,442,87,904,26.7,82,Rambutan,augmented_smote
5.7,453,85,1055,27.0,84,Rambutan,augmented_smote
6.0,439,83,1132,27.3,83,Rambutan,augmented_smote
5.6,458,86,1015,26.9,85,Rambutan,augmented_smote
5.4,577,78,2041,28.3,89,Rambutan,augmented_smote
5.7,465,86,875,26.7,83,Rambutan,augmented_smote
6.0,489,83,1160,27.4,87,Rambutan,augmented_smote
6.2,538,82,1470,27.6,89,Rambutan,augmented_smote
5.9,457,84,1006,27.1,86,Rambutan,augmented_smote
5.5,446,88,814,26.7,82,Rambutan,augmented_smote
5.6,442,87,870,26.7,82,Rambutan,augmented_smote
5.8,490,85,1072,27.2,87,Rambutan,augmented_smote
6.1,464,82,1213,27.5,86,Rambutan,augmented_smote
5.8,472,85,911,27.0,86,Rambutan,augmented_smote
6.0,484,83,1179,27.4,87,Rambutan,augmented_smote
5.4,547,80,1726,27.8,88,Rambutan,augmented_smote
5.7,451,85,1014,26.9,84,Rambutan,augmented_smote
5.6,448,87,931,26.7,83,Rambutan,augmented_smote
5.9,485,84,1080,27.2,87,Rambutan,augmented_smote
5.0,770,78,2300,28.5,98,Rambutan,augmented_smote
5.8,485,85,844,26.8,85,Rambutan,augmented_smote
5.8,444,85,1060,27.0,84,Rambutan,augmented_smote
6.0,478,83,1200,27.4,87,Rambutan,augmented_smote
5.9,455,84,1047,27.0,85,Rambutan,augmented_smote
6.0,458,83,1102,27.1,85,Rambutan,augmented_smote
5.5,446,88,819,26.6,81,Rambutan,augmented_smote
5.0,737,78,2300,28.5,94,Rambutan,augmented_smote
5.9,486,84,1081,27.2,87,Rambutan,augmented_smote
5.8,470,85,983,27.2,87,Rambutan,augmented_smote
5.6,450,86,999,26.8,84,Rambutan,augmented_smote
6.0,493,83,1144,27.4,87,Rambutan,augmented_smote
5.8,482,85,876,26.9,86,Rambutan,augmented_smote
6.0,486,83,1172,27.4,87,Rambutan,augmented_smote
5.9,450,84,1074,27.1,85,Rambutan,augmented_smote
5.9,446,84,1095,27.2,84,Rambutan,augmented_smote
6.3,598,82,1650,27.6,92,Rambutan,augmented_smote
5.6,448,86,984,26.8,84,Rambutan,augmented_smote
5.8,489,85,1070,27.2,87,Rambutan,augmented_smote
5.5,445,88,810,26.6,81,Rambutan,augmented_smote
6.0,461,83,1132,27.4,85,Rambutan,augmented_smote
5.6,446,86,956,26.8,83,Rambutan,augmented_smote
6.0,486,83,1170,27.4,87,Rambutan,augmented_smote
5.0,768,78,2300,28.5,95,Rambutan,augmented_smote
6.2,581,82,1593,27.6,91,Rambutan,augmented_smote
5.9,504,84,1105,27.3,88,Rambutan,augmented_smote
5.7,447,85,1034,26.9,84,Rambutan,augmented_smote
5.8,447,86,969,26.8,83,Rambutan,augmented_smote
5.7,453,86,985,26.9,85,Rambutan,augmented_smote
5.9,460,83,1165,27.3,85,Rambutan,augmented_smote
5.8,453,85,1004,26.9,84,Rambutan,augmented_smote
5.7,451,85,1015,26.9,84,Rambutan,augmented_smote
5.5,446,87,859,26.7,82,Rambutan,augmented_smote
5.9,497,84,1106,27.3,87,Rambutan,augmented_smote
5.0,643,78,2300,28.5,90,Rambutan,augmented_smote
5.9,457,84,1013,27.1,86,Rambutan,augmented_smote
5.7,443,87,932,26.7,83,Rambutan,augmented_smote
5.6,451,87,859,26.8,83,Rambutan,augmented_smote
5.7,469,86,930,26.8,84,Rambutan,augmented_smote
5.9,470,84,1065,27.1,86,Rambutan,augmented_smote
5.7,441,87,910,26.7,82,Rambutan,augmented_smote
5.0,723,78,2300,28.5,94,Rambutan,augmented_smote
6.0,436,83,1145,27.4,83,Rambutan,augmented_smote
5.9,477,84,1120,27.3,86,Rambutan,augmented_smote
5.7,440,87,902,26.7,82,Rambutan,augmented_smote
6.2,554,82,1511,27.6,89,Rambutan,augmented_smote
6.2,602,82,1579,27.4,92,Rambutan,augmented_smote
6.0,439,83,1147,27.4,83,Rambutan,augmented_smote
6.2,538,82,1461,27.5,88,Rambutan,augmented_smote
5.8,459,85,969,27.2,87,Rambutan,augmented_smote
6.1,464,82,1234,27.5,86,Rambutan,augmented_smote
5.3,596,78,2178,28.5,90,Rambutan,augmented_smote
5.9,498,84,1105,27.3,88,Rambutan,augmented_smote
5.7,471,86,1077,26.9,85,Rambutan,augmented_smote
5.9,499,84,1104,27.3,88,Rambutan,augmented_smote
5.8,457,85,942,27.1,86,Rambutan,augmented_smote
5.8,441,84,1086,27.1,83,Rambutan,augmented_smote
6.1,464,82,1200,27.5,86,Rambutan,augmented_smote
5.6,450,86,998,26.8,84,Rambutan,augmented_smote
5.7,455,86,885,26.7,83,Rambutan,augmented_smote
5.7,453,86,984,26.9,85,Rambutan,augmented_smote
6.0,484,83,1181,27.4,87,Rambutan,augmented_smote
5.0,634,78,2300,28.5,91,Rambutan,augmented_smote
5.9,487,84,1040,27.3,88,Rambutan,augmented_smote
5.0,770,78,2300,28.5,98,Rambutan,augmented_smote
5.5,447,87,868,26.7,82,Rambutan,augmented_smote
5.0,649,78,2300,28.5,92,Rambutan,augmented_smote
5.6,437,85,905,26.9,85,Calamansi,augmented_smote
5.7,412,87,874,26.9,86,Calamansi,augmented_smote
6.3,468,81,1153,27.0,90,Calamansi,augmented_smote
6.2,458,82,1133,27.1,90,Calamansi,augmented_smote
6.3,470,79,1463,27.4,90,Calamansi,augmented_smote
5.9,405,85,950,27.1,86,Calamansi,augmented_smote
5.6,424,88,881,26.8,85,Calamansi,augmented_smote
5.6,443,85,831,26.8,86,Calamansi,augmented_smote
5.5,450,86,700,26.5,87,Calamansi,augmented_smote
5.6,440,85,900,26.9,85,Calamansi,augmented_smote
5.8,426,83,1068,27.2,86,Calamansi,augmented_smote
5.6,424,88,888,26.8,85,Calamansi,augmented_smote
5.8,470,77,2070,28.4,90,Calamansi,augmented_smote
5.7,433,84,975,27.2,87,Calamansi,augmented_smote
5.5,436,86,719,26.5,86,Calamansi,augmented_smote
5.5,414,89,826,26.7,88,Calamansi,augmented_smote
5.5,437,86,718,26.5,86,Calamansi,augmented_smote
5.6,444,85,819,26.7,86,Calamansi,augmented_smote
5.5,447,86,707,26.5,87,Calamansi,augmented_smote
5.5,411,89,798,26.6,89,Calamansi,augmented_smote
6.0,440,79,2036,28.2,82,Calamansi,augmented_smote
5.7,400,86,859,27.0,87,Calamansi,augmented_smote
5.7,462,77,2200,28.5,85,Calamansi,augmented_smote
5.6,470,77,2200,28.7,86,Calamansi,augmented_smote
5.8,423,84,986,27.2,87,Calamansi,augmented_smote
5.6,438,85,903,26.9,85,Calamansi,augmented_smote
6.0,470,78,1805,27.9,90,Calamansi,augmented_smote
5.6,431,87,900,26.8,85,Calamansi,augmented_smote
5.8,420,85,928,27.0,86,Calamansi,augmented_smote
5.6,427,87,856,26.8,87,Calamansi,augmented_smote
5.7,435,85,948,27.1,86,Calamansi,augmented_smote
5.8,422,85,925,27.0,86,Calamansi,augmented_smote
5.8,402,86,897,27.0,87,Calamansi,augmented_smote
6.2,445,82,1103,27.0,90,Calamansi,augmented_smote
5.6,425,88,893,26.8,85,Calamansi,augmented_smote
5.6,433,86,900,26.9,85,Calamansi,augmented_smote
5.8,419,84,979,27.2,87,Calamansi,augmented_smote
5.9,407,85,955,27.1,86,Calamansi,augmented_smote
5.7,401,86,874,27.0,87,Calamansi,augmented_smote
5.5,448,86,739,26.6,87,Calamansi,augmented_smote
5.7,456,80,1661,28.1,88,Calamansi,augmented_smote
5.8,412,85,940,27.1,86,Calamansi,augmented_smote
5.6,420,88,870,26.7,86,Calamansi,augmented_smote
5.8,419,83,1204,27.4,86,Calamansi,augmented_smote
5.8,423,82,1260,27.4,84,Calamansi,augmented_smote
5.6,441,85,878,26.9,85,Calamansi,augmented_smote
5.5,408,88,809,26.7,89,Calamansi,augmented_smote
5.7,441,81,1607,27.9,86,Calamansi,augmented_smote
5.8,456,78,2170,28.4,84,Calamansi,augmented_smote
5.5,428,87,731,26.5,85,Calamansi,augmented_smote
5.6,440,85,900,26.9,85,Calamansi,augmented_smote
5.8,424,82,1276,27.4,84,Calamansi,augmented_smote
5.5,450,86,700,26.5,87,Calamansi,augmented_smote
5.7,422,83,1037,27.2,85,Calamansi,augmented_smote
5.6,429,87,900,26.8,85,Calamansi,augmented_smote
5.9,470,77,1961,28.2,90,Calamansi,augmented_smote
6.3,466,81,1179,27.0,90,Calamansi,augmented_smote
5.6,426,87,922,26.9,86,Calamansi,augmented_smote
5.8,403,85,906,27.1,86,Calamansi,augmented_smote
5.7,435,85,945,27.1,86,Calamansi,augmented_smote
5.6,421,88,834,26.7,85,Calamansi,augmented_smote
5.6,425,88,914,26.8,85,Calamansi,augmented_smote
5.5,412,88,778,26.6,87,Calamansi,augmented_smote
5.8,412,86,932,27.0,86,Calamansi,augmented_smote
5.7,437,85,934,27.0,86,Calamansi,augmented_smote
5.6,440,85,900,26.9,85,Calamansi,augmented_smote
5.6,403,87,835,26.9,88,Calamansi,augmented_smote
5.6,418,87,885,26.9,86,Calamansi,augmented_smote
5.9,470,78,1945,28.2,90,Calamansi,augmented_smote
6.2,455,81,1155,27.1,90,Calamansi,augmented_smote
5.5,432,87,726,26.5,85,Calamansi,augmented_smote
5.6,420,85,875,26.9,86,Calamansi,augmented_smote
5.9,450,78,2117,28.3,83,Calamansi,augmented_smote
5.5,450,86,700,26.5,87,Calamansi,augmented_smote
5.7,405,86,856,27.0,87,Calamansi,augmented_smote
5.5,413,88,771,26.5,86,Calamansi,augmented_smote
5.7,437,85,931,27.0,86,Calamansi,augmented_smote
5.9,413,85,966,27.2,87,Calamansi,augmented_smote
5.8,432,84,982,27.2,87,Calamansi,augmented_smote
5.6,439,85,895,26.9,85,Calamansi,augmented_smote
5.5,442,86,711,26.5,86,Calamansi,augmented_smote
5.7,419,87,914,26.9,85,Calamansi,augmented_smote
6.0,428,80,1742,27.9,83,Calamansi,augmented_smote
5.7,427,84,994,27.1,85,Calamansi,augmented_smote
5.6,436,86,900,26.9,85,Calamansi,augmented_smote
5.7,410,87,870,26.9,86,Calamansi,augmented_smote
6.8,537,75,2792,29.2,93,String Bean,augmented_smote
6.7,536,75,2845,29.0,92,String Bean,augmented_smote
6.3,519,75,2534,28.8,92,String Bean,augmented_smote
6.3,500,76,2400,28.9,90,String Bean,augmented_smote
6.8,537,76,2813,29.0,92,String Bean,augmented_smote
6.6,529,74,3000,29.4,91,String Bean,augmented_smote
6.3,510,76,2536,28.9,90,String Bean,augmented_smote
6.4,521,76,2595,29.0,91,String Bean,augmented_smote
6.3,525,74,3000,29.1,90,String Bean,augmented_smote
6.7,532,74,2943,29.4,92,String Bean,augmented_smote
6.7,537,75,2641,28.8,94,String Bean,augmented_smote
6.3,501,76,2485,28.9,90,String Bean,augmented_smote
6.9,538,76,2750,29.1,93,String Bean,augmented_smote
6.7,530,74,3000,29.5,92,String Bean,augmented_smote
6.4,527,74,3000,29.2,90,String Bean,augmented_smote
6.7,532,74,2952,29.4,92,String Bean,augmented_smote
6.6,529,74,3000,29.4,91,String Bean,augmented_smote
6.3,500,76,2400,28.9,90,String Bean,augmented_smote
6.4,526,74,3000,29.2,90,String Bean,augmented_smote
6.9,539,76,2732,29.1,93,String Bean,augmented_smote
6.9,538,76,2770,29.1,93,String Bean,augmented_smote
6.3,500,76,2407,28.9,90,String Bean,augmented_smote
6.3,515,75,2519,28.8,91,String Bean,augmented_smote
6.5,529,75,3000,29.1,90,String Bean,augmented_smote
6.3,500,76,2327,28.9,90,String Bean,augmented_smote
6.6,528,74,3000,29.4,91,String Bean,augmented_smote
6.4,526,74,3000,29.2,90,String Bean,augmented_smote
6.3,525,74,3000,29.1,90,String Bean,augmented_smote
6.3,500,76,2484,28.9,90,String Bean,augmented_smote
6.7,537,75,2634,28.8,94,String Bean,augmented_smote
6.7,533,76,2664,29.0,92,String Bean,augmented_smote
6.8,535,75,2844,29.2,93,String Bean,augmented_smote
6.8,536,76,2676,29.0,93,String Bean,augmented_smote
6.3,500,76,2407,28.9,90,String Bean,augmented_smote
6.8,533,75,2921,29.4,92,String Bean,augmented_smote
6.3,500,77,2245,28.8,90,String Bean,augmented_smote
6.3,500,80,2000,28.1,90,String Bean,augmented_smote
6.3,500,75,2561,29.1,90,String Bean,augmented_smote
6.9,539,76,2724,29.0,93,String Bean,augmented_smote
6.9,540,76,2700,29.0,93,String Bean,augmented_smote
6.3,500,76,2430,28.9,90,String Bean,augmented_smote
6.8,538,76,2660,28.9,93,String Bean,augmented_smote
6.8,536,75,2823,29.2,93,String Bean,augmented_smote
6.7,532,74,2946,29.4,92,String Bean,augmented_smote
6.3,500,80,2000,28.0,90,String Bean,augmented_smote
6.7,530,74,2987,29.5,92,String Bean,augmented_smote
6.3,500,76,2400,28.9,90,String Bean,augmented_smote
6.6,534,75,2665,28.8,94,String Bean,augmented_smote
6.7,530,74,3000,29.5,92,String Bean,augmented_smote
6.3,519,75,2537,28.8,92,String Bean,augmented_smote
6.3,526,74,3000,29.1,90,String Bean,augmented_smote
6.7,529,74,3000,29.5,92,String Bean,augmented_smote
6.4,518,75,2843,29.3,91,String Bean,augmented_smote
6.5,528,74,3000,29.3,90,String Bean,augmented_smote
6.4,527,74,3000,29.1,90,String Bean,augmented_smote
6.3,525,74,3000,29.1,90,String Bean,augmented_smote
6.5,527,74,3000,29.3,90,String Bean,augmented_smote
6.7,530,74,3000,29.5,92,String Bean,augmented_smote
6.9,540,76,2714,29.0,93,String Bean,augmented_smote
6.3,517,76,2573,29.0,90,String Bean,augmented_smote
6.7,536,75,2623,28.8,94,String Bean,augmented_smote
6.7,532,74,2945,29.4,92,String Bean,augmented_smote
6.7,532,74,2943,29.4,92,String Bean,augmented_smote
6.6,534,75,2686,28.9,94,String Bean,augmented_smote
6.3,500,77,2059,28.7,90,String Bean,augmented_smote
6.3,500,75,2592,29.1,90,String Bean,augmented_smote
6.7,530,74,3000,29.5,92,String Bean,augmented_smote
6.3,525,74,3000,29.1,90,String Bean,augmented_smote
6.5,530,75,2579,28.7,93,String Bean,augmented_smote
6.4,517,75,2827,29.3,91,String Bean,augmented_smote
6.3,500,76,2455,28.9,90,String Bean,augmented_smote
6.3,503,76,2473,28.8,90,String Bean,augmented_smote
6.8,538,76,2669,28.9,93,String Bean,augmented_smote
6.7,530,74,3000,29.5,92,String Bean,augmented_smote
6.7,530,74,3000,29.5,92,String Bean,augmented_smote
6.4,527,74,3000,29.1,90,String Bean,augmented_smote
6.6,534,75,2683,28.9,94,String Bean,augmented_smote
6.8,536,75,2817,29.2,93,String Bean,augmented_smote
6.3,500,79,2000,28.3,90,String Bean,augmented_smote
6.7,530,74,3000,29.5,92,String Bean,augmented_smote
6.3,500,76,2453,28.9,90,String Bean,augmented_smote
6.8,533,75,2918,29.4,92,String Bean,augmented_smote
6.5,527,74,3000,29.3,90,String Bean,augmented_smote
6.8,530,76,2560,28.9,92,String Bean,augmented_smote
6.5,527,74,3000,29.3,90,String Bean,augmented_smote
6.3,500,76,2502,29.0,90,String Bean,augmented_smote
6.7,530,74,3000,29.5,92,String Bean,augmented_smote
6.3,514,75,2514,28.8,91,String Bean,augmented_smote
6.3,500,80,2000,28.2,90,String Bean,augmented_smote
6.7,529,74,3000,29.5,92,String Bean,augmented_smote
6.0,485,76,2400,28.9,91,Pechay,augmented_smote
6.8,535,75,2800,29.2,93,Pechay,augmented_smote
6.0,504,76,2475,28.8,91,Pechay,augmented_smote
6.7,515,77,2400,28.8,91,Pechay,augmented_smote
6.4,526,74,2800,29.2,91,Pechay,augmented_smote
6.7,531,76,2649,29.0,92,Pechay,augmented_smote
6.6,525,74,2800,29.4,91,Pechay,augmented_smote
6.7,530,74,2800,29.5,92,Pechay,augmented_smote
6.0,504,76,2505,28.9,91,Pechay,augmented_smote
