soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label
5.7,416.8,82,952,25.8,80,Cacao
5.7,415.8,85,994,26.3,80,Cacao
5.7,419.7,85,866,25.8,82,Cacao
6.0,517.0,88,1094,28.5,99,Cassava
6.0,521.9,90,1105,28.5,93,Cassava
5.9,524.8,90,1105,27.7,91,Cassava
5.6,514.2,87,1105,27.9,90,Cassava
5.7,513.6,88,1105,28.7,90,Cassava
6.0,527.2,88,1105,29.9,90,Cassava
5.8,526.7,88,1105,27.1,92,Cassava
6.0,528.7,90,1105,27.2,91,Cassava
5.8,508.0,88,1105,27.6,91,Cassava
5.6,526.9,87,1105,29.3,92,Cassava
5.5,510.9,89,1105,29.2,91,Cassava
5.6,524.1,87,1105,27.9,90,Cassava
5.8,527.8,87,1105,29.0,90,Cassava
6.0,517.5,87,1105,30.1,92,Cassava
5.7,515.3,89,1105,30.3,90,Cassava
6.0,510.3,87,1105,28.5,90,Cassava
6.0,522.7,89,1105,28.7,91,Cassava
5.8,525.5,88,1105,28.5,92,Cassava
6.1,517.0,89,1105,28.1,91,Cassava
5.9,515.5,89,1105,30.7,93,Cassava
5.9,526.4,87,1105,28.9,90,Cassava
5.8,526.8,86,1105,30.3,90,Cassava
5.8,509.4,88,1105,28.8,93,Cassava
5.8,526.3,87,1084,29.1,94,Cassava
5.9,514.5,87,1105,26.9,90,Cassava
5.7,508.0,88,1105,29.1,90,Cassava
5.8,524.2,88,1105,31.3,90,Cassava
5.8,519.7,88,1105,27.1,90,Cassava
5.8,522.8,89,1105,27.7,91,Cassava
5.7,513.6,88,1105,29.4,92,Cassava
5.9,508.0,89,1105,29.2,90,Cassava
5.8,518.5,88,1105,30.8,91,Cassava
5.9,520.8,88,1105,29.5,90,Cassava
5.9,512.6,89,1105,29.5,90,Cassava
5.6,519.0,89,1105,30.9,91,Cassava
5.8,513.3,86,1104,28.9,90,Cassava
5.8,523.9,87,1105,27.1,92,Cassava
6.0,520.0,90,1105,30.0,92,Cassava
5.5,520.8,88,1105,27.9,94,Cassava
6.0,511.9,87,1105,29.2,90,Cassava
5.6,512.9,87,1105,28.3,90,Cassava
6.0,508.0,88,1105,27.6,90,Cassava
5.8,513.9,88,1080,29.3,93,Cassava
6.0,508.0,87,1105,28.3,91,Cassava
5.9,508.0,89,1105,29.0,93,Cassava
6.0,508.0,89,1080,28.6,92,Cassava
5.8,527.5,87,1105,29.2,92,Cassava
5.7,522.3,87,1105,30.7,90,Cassava
5.7,516.8,86,1082,29.0,90,Cassava
5.9,509.4,89,1080,28.2,90,Cassava
5.8,511.3,88,1105,26.9,90,Cassava
5.8,523.5,87,1105,29.4,93,Cassava
5.5,516.2,88,1080,25.7,91,Cassava
5.6,519.2,87,1105,29.3,92,Cassava
5.6,514.5,87,1105,28.3,90,Cassava
5.7,520.4,90,1105,27.9,90,Cassava
5.5,526.7,87,1105,28.6,90,Cassava
5.8,511.3,89,1105,28.9,90,Cassava
5.9,516.1,87,1097,26.7,90,Cassava
5.9,527.8,90,1105,26.5,91,Cassava
5.8,518.0,86,1105,27.3,90,Cassava
5.9,512.4,90,1105,27.6,90,Cassava
5.9,510.4,89,1105,27.5,93,Cassava
5.8,517.3,87,1105,25.5,90,Cassava
5.9,509.1,87,1105,26.8,90,Cassava
5.8,513.7,87,1105,25.1,90,Cassava
5.7,508.0,90,1105,28.4,90,Cassava
5.6,511.4,88,1105,27.6,90,Cassava
5.7,522.8,88,1105,28.0,94,Cassava
5.8,519.7,87,1105,26.8,90,Cassava
6.0,510.3,90,1105,26.7,91,Cassava
5.8,521.7,87,1105,26.7,90,Cassava
5.9,512.3,89,1105,25.8,92,Cassava
5.5,516.5,87,1105,26.5,90,Cassava
5.9,508.0,90,1105,26.6,90,Cassava
5.7,508.8,88,1105,29.6,90,Cassava
5.7,526.7,89,1080,26.7,90,Cassava
5.8,516.4,87,1105,26.8,90,Cassava
5.7,516.4,87,1105,26.5,91,Cassava
5.9,512.5,89,1105,27.2,90,Cassava
5.9,512.5,86,1080,25.8,92,Cassava
5.8,513.2,88,1105,26.8,92,Cassava
5.6,525.7,89,1105,27.7,90,Cassava
6.0,508.0,87,1105,26.8,90,Cassava
5.6,525.8,89,1105,26.6,91,Cassava
5.6,511.1,87,1080,26.4,91,Cassava
5.8,508.0,89,1105,28.0,91,Cassava
6.1,517.2,87,1105,25.8,91,Cassava
6.0,520.3,88,1105,26.3,93,Cassava
5.9,514.9,89,1105,26.9,90,Cassava
5.8,518.7,89,1105,27.2,91,Cassava
5.5,525.7,89,1105,26.9,94,Cassava
5.6,511.4,89,1105,29.1,91,Cassava
5.7,517.2,88,1105,26.6,90,Cassava
5.9,522.2,89,1105,29.2,92,Cassava
6.1,511.9,87,1105,26.1,92,Cassava
5.7,516.4,89,1105,27.3,90,Cassava
5.6,523.1,89,1105,28.7,93,Cassava
5.9,520.4,87,1105,28.5,90,Cassava
5.5,450.0,86,700,26.5,87,Calamansi
6.0,435.0,79,2000,28.1,82,Calamansi
5.0,433.4,79,2100,28.3,78,Calamansi
5.0,442.0,80,2040,27.8,78,Calamansi
5.0,442.0,80,1867,28.6,78,Calamansi
5.0,434.5,80,2100,28.7,78,Calamansi
5.1,432.3,80,2100,27.9,78,Calamansi
5.1,430.0,79,1901,28.2,79,Calamansi
5.0,430.0,80,2100,28.6,79,Calamansi
5.1,432.8,79,2100,28.7,78,Calamansi
4.9,442.0,78,2100,28.8,79,Calamansi
5.0,430.1,78,2100,28.8,78,Calamansi
5.0,430.0,77,2100,28.2,78,Calamansi
5.1,430.0,79,1975,29.3,79,Calamansi
4.9,434.3,81,2100,29.3,80,Calamansi
5.1,442.0,80,2100,28.8,78,Calamansi
5.0,433.5,80,1935,29.3,78,Calamansi
5.1,434.3,79,2100,28.9,78,Calamansi
5.1,437.6,79,2100,29.1,78,Calamansi
5.0,440.8,78,2100,29.3,78,Calamansi
5.0,430.0,79,2100,29.3,78,Calamansi
5.0,442.0,77,2100,29.1,78,Calamansi
4.9,430.0,79,2100,28.8,78,Calamansi
5.0,438.8,79,2100,29.1,78,Calamansi
5.1,442.0,78,2100,29.0,78,Calamansi
5.0,439.5,78,1943,29.1,78,Calamansi
5.1,430.0,78,2100,29.3,78,Calamansi
5.0,440.8,79,2052,29.3,78,Calamansi
4.9,430.0,79,1994,29.0,81,Calamansi
5.0,438.0,80,2100,29.1,79,Calamansi
5.1,437.1,79,2074,29.3,78,Calamansi
5.0,436.2,80,2100,29.3,78,Calamansi
5.1,439.6,81,2100,29.1,79,Calamansi
4.9,430.0,78,1979,28.8,78,Calamansi
5.1,442.0,79,1986,29.3,78,Calamansi
4.9,439.9,81,1986,29.3,78,Calamansi
4.9,430.0,79,2100,29.3,78,Calamansi
5.1,437.9,80,2100,28.5,78,Calamansi
4.9,430.0,79,2100,29.1,78,Calamansi
5.0,437.6,78,2100,29.1,78,Calamansi
5.0,437.5,78,1950,28.8,78,Calamansi
5.0,435.8,80,2005,29.3,79,Calamansi
4.9,436.0,80,2100,29.3,78,Calamansi
5.0,442.0,78,2100,28.8,78,Calamansi
5.0,441.2,80,2100,28.8,78,Calamansi
5.1,435.9,79,2100,28.7,78,Calamansi
5.0,442.0,80,2100,28.6,78,Calamansi
5.1,430.2,77,1955,28.2,78,Calamansi
4.9,433.3,77,2098,28.1,78,Calamansi
5.0,438.9,79,2100,28.5,78,Calamansi
5.0,442.0,78,2087,27.8,78,Calamansi
4.9,434.4,79,2100,28.2,78,Calamansi
4.9,430.0,78,2100,28.0,78,Calamansi
5.0,432.8,79,2100,28.1,78,Calamansi
4.9,432.0,77,2100,27.8,79,Calamansi
5.1,430.0,79,2100,27.8,78,Calamansi
4.9,442.0,79,2013,27.8,78,Calamansi
5.1,435.7,79,2100,27.8,78,Calamansi
5.0,441.6,78,1860,27.8,78,Calamansi
5.1,437.8,79,2099,27.8,79,Calamansi
5.1,435.5,80,2029,27.9,78,Calamansi
5.0,441.1,79,2092,27.8,78,Calamansi
5.1,431.6,77,2100,27.8,78,Calamansi
5.1,442.0,79,2100,27.8,78,Calamansi
5.0,431.9,81,2100,27.8,78,Calamansi
5.1,442.0,79,1991,27.8,78,Calamansi
5.0,434.5,78,2075,27.8,78,Calamansi
4.9,434.2,79,2100,27.8,78,Calamansi
5.0,439.1,79,2100,27.8,78,Calamansi
5.0,436.7,81,2100,27.8,79,Calamansi
5.1,432.7,78,2100,27.8,78,Calamansi
5.0,432.6,77,2100,27.8,78,Calamansi
4.9,431.6,77,2100,27.8,78,Calamansi
5.0,437.2,80,2100,27.8,79,Calamansi
5.0,434.1,79,2100,27.8,78,Calamansi
5.0,430.2,77,2100,27.8,79,Calamansi
5.0,435.6,79,2100,27.8,78,Calamansi
5.0,442.0,78,2100,27.8,78,Calamansi
5.1,440.8,80,2100,27.8,78,Calamansi
4.9,438.0,80,2100,27.8,78,Calamansi
5.0,430.0,78,2100,27.8,78,Calamansi
5.1,430.0,80,2100,27.8,78,Calamansi
4.9,430.0,80,1925,27.8,78,Calamansi
5.0,441.3,78,2100,27.8,78,Calamansi
4.9,430.0,79,2100,27.8,78,Calamansi
5.0,437.7,81,2100,27.8,78,Calamansi
5.1,436.3,79,2100,27.8,80,Calamansi
5.1,431.5,80,1978,27.8,78,Calamansi
4.9,430.3,78,2056,27.8,78,Calamansi
5.0,437.5,79,2100,27.8,79,Calamansi
5.1,430.0,77,2100,27.8,78,Calamansi
5.1,430.0,78,2100,27.8,78,Calamansi
5.0,438.8,80,2100,28.0,78,Calamansi
5.0,430.0,80,1920,27.8,78,Calamansi
5.1,442.0,78,2100,27.9,78,Calamansi
5.1,441.1,79,2100,27.8,78,Calamansi
5.1,436.9,78,2100,28.1,78,Calamansi
5.0,442.0,79,1892,27.8,78,Calamansi
6.5,475.0,80,1215,27.0,99,Coconut
6.2,480.0,82,1500,27.5,90,Coconut
6.3,460.0,78,1800,28.2,90,Coconut
6.1,510.0,83,1400,28.0,98,Coconut
5.7,445.0,84,980,27.2,86,Coconut
6.0,355.0,70,12571,33.9,99,Coconut
6.4,433.3,77,13000,27.3,84,Coconut
6.5,444.2,78,12215,29.2,84,Coconut
6.4,437.8,78,9107,28.9,84,Coconut
6.3,431.9,74,13000,29.6,85,Coconut
6.4,423.3,76,13000,30.4,84,Coconut
6.2,410.5,82,11461,29.8,84,Coconut
6.4,419.9,79,9501,29.4,84,Coconut
6.3,428.5,81,13000,31.2,85,Coconut
6.4,443.2,78,13000,29.8,85,Coconut
6.4,434.3,76,13000,31.3,84,Coconut
6.1,408.6,79,13000,30.4,86,Coconut
6.4,422.5,79,13000,31.0,84,Coconut
6.5,450.1,77,13000,30.6,84,Coconut
6.4,443.4,79,12421,30.1,84,Coconut
6.3,427.2,74,13000,30.7,84,Coconut
6.3,437.8,80,12352,28.7,87,Coconut
6.5,416.6,80,12052,31.9,85,Coconut
6.3,437.5,79,12477,31.8,87,Coconut
6.2,445.3,78,13000,30.5,87,Coconut
6.2,438.7,77,13000,29.7,84,Coconut
6.3,418.3,75,13000,29.8,84,Coconut
6.5,405.7,80,12201,30.0,84,Coconut
6.4,429.4,78,13000,31.3,86,Coconut
6.2,415.6,77,12032,30.4,84,Coconut
6.5,418.8,82,12622,30.3,84,Coconut
6.4,434.6,78,13000,30.1,84,Coconut
6.6,422.4,79,13000,30.6,84,Coconut
6.4,436.5,75,13000,30.4,86,Coconut
6.3,438.0,79,12975,30.3,84,Coconut
6.4,419.1,78,7447,30.3,84,Coconut
6.4,445.5,78,11724,29.3,87,Coconut
6.5,417.5,75,11583,29.1,86,Coconut
6.3,418.1,80,9197,30.8,84,Coconut
6.3,424.7,78,11661,31.6,85,Coconut
6.4,427.7,75,11827,30.5,86,Coconut
6.2,414.1,79,13000,30.0,86,Coconut
6.5,447.9,82,13000,30.7,88,Coconut
6.2,427.8,77,13000,30.6,84,Coconut
6.5,428.2,82,11840,29.5,85,Coconut
6.6,405.5,78,11603,28.6,84,Coconut
6.3,449.6,78,13000,30.6,84,Coconut
6.5,419.6,76,13000,29.6,85,Coconut
6.3,427.1,79,11776,29.8,85,Coconut
6.4,431.6,77,11837,28.8,85,Coconut
6.4,444.3,79,13000,28.0,85,Coconut
6.6,426.0,82,10609,29.3,90,Coconut
6.5,414.7,80,13000,30.1,88,Coconut
6.2,436.1,78,13000,29.2,84,Coconut
6.4,442.5,80,11469,29.9,84,Coconut
6.1,432.6,77,13000,29.3,84,Coconut
6.3,442.7,82,13000,27.9,84,Coconut
6.5,441.6,81,11375,28.2,84,Coconut
6.5,428.9,75,13000,27.9,86,Coconut
6.6,428.2,77,9822,28.6,84,Coconut
6.5,432.8,75,13000,28.5,85,Coconut
6.4,437.5,78,13000,28.1,86,Coconut
6.4,421.5,80,12417,29.3,87,Coconut
6.5,429.3,78,12238,29.7,84,Coconut
6.1,429.7,76,13000,28.3,84,Coconut
6.5,437.2,80,13000,26.8,88,Coconut
6.2,441.8,79,13000,28.8,85,Coconut
6.4,444.2,74,12348,27.7,87,Coconut
6.4,420.9,76,13000,28.6,84,Coconut
6.3,443.1,77,12591,27.8,87,Coconut
6.3,418.5,79,13000,27.1,88,Coconut
6.5,425.7,79,13000,27.9,84,Coconut
6.5,438.5,76,10469,28.0,84,Coconut
6.7,431.0,78,13000,29.3,84,Coconut
6.4,452.2,78,10065,27.5,84,Coconut
6.2,435.5,76,13000,26.8,86,Coconut
6.3,444.1,78,13000,27.8,84,Coconut
6.5,418.1,73,9394,27.7,86,Coconut
6.4,441.2,79,13000,27.0,85,Coconut
6.6,423.8,82,13000,29.4,87,Coconut
6.5,416.5,78,11727,26.8,86,Coconut
6.4,431.1,79,13000,27.2,91,Coconut
6.6,426.8,79,13000,27.2,86,Coconut
6.4,435.4,76,12790,27.5,86,Coconut
6.3,443.1,75,11167,27.4,84,Coconut
6.4,416.4,78,13000,26.9,84,Coconut
6.5,442.8,79,13000,27.0,85,Coconut
6.5,431.2,75,13000,27.9,84,Coconut
6.6,436.5,79,13000,28.4,85,Coconut
6.3,432.8,76,13000,27.9,84,Coconut
6.6,421.5,77,12219,27.2,84,Coconut
6.5,433.7,74,13000,27.9,85,Coconut
6.5,438.8,76,13000,27.6,84,Coconut
6.4,447.3,80,9815,28.7,84,Coconut
6.2,480.0,82,1500,27.5,90,Maize
5.3,520.0,77,2800,28.8,86,Maize
6.0,515.0,78,2750,28.4,89,Maize
6.5,504.7,77,2391,27.8,84,Maize
6.1,493.6,80,2215,28.8,84,Maize
6.2,506.0,80,2276,29.4,84,Maize
6.1,501.4,78,2294,28.5,84,Maize
6.3,490.2,78,2349,28.9,84,Maize
6.2,500.8,81,2214,28.7,84,Maize
6.2,495.9,79,3000,29.2,84,Maize
6.1,509.8,78,3000,29.7,84,Maize
6.3,501.4,81,2248,28.9,84,Maize
6.3,490.7,80,1926,28.8,84,Maize
6.1,500.7,81,2558,29.8,84,Maize
6.1,503.1,80,3000,29.6,84,Maize
6.0,504.6,79,2107,29.4,84,Maize
6.2,507.4,81,2699,28.6,84,Maize
6.2,499.6,80,2553,29.3,84,Maize
6.0,503.7,83,2582,29.7,84,Maize
6.3,506.8,78,2476,29.2,84,Maize
6.0,505.9,79,1865,30.0,84,Maize
5.8,505.5,80,2694,30.0,84,Maize
6.2,507.8,78,2737,29.9,84,Maize
6.3,508.7,80,2199,29.6,84,Maize
6.1,506.2,80,2518,28.7,84,Maize
6.2,507.5,82,2550,30.0,84,Maize
6.3,496.1,78,3000,30.0,84,Maize
6.4,509.2,80,2797,30.0,84,Maize
6.2,511.1,79,2210,30.0,84,Maize
6.4,496.2,81,1826,29.0,84,Maize
6.2,501.3,80,2257,30.0,84,Maize
6.1,504.2,83,2826,29.7,84,Maize
6.2,507.4,79,1400,30.0,84,Maize
5.9,513.2,81,2093,29.9,84,Maize
6.3,507.3,81,2358,29.1,84,Maize
6.2,498.1,80,2815,29.5,84,Maize
6.2,496.8,81,3000,30.0,84,Maize
6.1,507.0,79,1944,29.6,84,Maize
6.0,509.1,80,2397,29.4,84,Maize
6.2,497.2,82,2700,30.0,84,Maize
6.2,502.5,82,2181,29.6,84,Maize
6.2,494.6,78,2722,29.3,84,Maize
6.4,491.3,82,2709,28.8,84,Maize
6.1,506.2,80,2655,30.0,84,Maize
6.2,505.2,78,3000,28.8,84,Maize
6.1,511.2,79,2637,28.7,84,Maize
6.2,509.9,79,2130,28.9,84,Maize
6.1,490.7,81,3000,29.0,84,Maize
6.3,499.6,82,2658,29.1,84,Maize
6.3,495.3,82,2226,29.4,84,Maize
6.3,511.8,79,2019,28.4,84,Maize
5.9,493.8,79,3000,28.6,84,Maize
6.1,497.5,79,1930,28.3,84,Maize
6.1,495.9,79,2681,28.2,84,Maize
6.3,511.1,82,2403,28.6,84,Maize
6.3,506.3,81,2874,27.9,84,Maize
6.0,501.7,84,3000,28.1,84,Maize
6.0,506.8,79,2642,27.4,84,Maize
6.1,507.0,79,2953,28.5,84,Maize
6.3,492.0,79,2772,28.2,84,Maize
6.2,502.7,79,3000,27.5,84,Maize
6.2,492.3,80,1860,27.4,84,Maize
6.1,497.2,81,2866,27.4,84,Maize
6.4,499.7,78,2689,27.5,84,Maize
6.2,492.4,81,3000,27.4,84,Maize
6.3,503.9,80,2291,27.2,84,Maize
6.3,502.9,79,1965,27.0,84,Maize
6.1,496.2,80,2007,27.0,84,Maize
6.0,502.2,78,2373,27.0,84,Maize
6.1,495.8,80,2750,27.0,84,Maize
6.1,497.4,77,2886,27.1,84,Maize
6.1,492.9,82,3000,27.8,84,Maize
6.1,491.1,77,2487,27.0,84,Maize
6.1,495.3,80,1654,27.0,84,Maize
6.3,497.7,82,2366,27.0,84,Maize
6.2,502.7,78,2031,27.2,84,Maize
6.2,490.9,80,3000,27.1,84,Maize
5.9,485.0,78,2093,27.0,84,Maize
6.1,497.8,78,3000,27.6,84,Maize
6.2,501.6,79,2039,27.4,84,Maize
6.2,495.4,78,2492,27.2,84,Maize
6.3,498.6,81,2603,27.9,84,Maize
6.5,497.1,79,2262,27.3,84,Maize
6.1,488.0,79,2799,27.9,84,Maize
6.1,506.1,79,2701,27.9,84,Maize
6.2,502.4,82,3000,27.1,84,Maize
6.2,495.9,83,2401,27.0,84,Maize
6.2,506.4,81,1743,27.5,84,Maize
6.2,498.2,83,2843,27.5,84,Maize
6.3,497.8,78,2790,27.5,84,Maize
6.2,497.9,80,3000,27.8,84,Maize
6.0,492.1,80,2800,28.5,84,Maize
6.2,491.9,79,2974,27.8,84,Maize
6.2,491.8,81,2590,27.5,84,Maize
6.3,502.6,77,2663,28.1,84,Maize
6.2,508.6,79,2393,28.2,84,Maize
6.0,489.2,78,2516,27.3,84,Maize
6.5,475.0,80,1215,27.0,99,Coffee
5.5,450.0,86,700,26.5,87,Coffee
6.9,450.4,82,1117,27.1,87,Coffee
6.6,467.0,81,1230,26.9,85,Coffee
6.6,452.5,85,1118,27.5,88,Coffee
6.5,454.6,82,1230,27.5,85,Coffee
6.7,461.2,82,1230,26.8,86,Coffee
6.6,466.4,83,1230,27.5,90,Coffee
6.7,460.4,83,1210,27.5,89,Coffee
6.4,469.4,84,1126,27.5,91,Coffee
6.8,466.8,85,1230,27.4,87,Coffee
6.5,466.2,83,1230,27.5,90,Coffee
6.4,469.8,84,1125,27.5,87,Coffee
6.5,464.9,84,1230,27.5,88,Coffee
6.5,468.4,83,1230,27.5,86,Coffee
6.8,456.3,82,1141,27.5,86,Coffee
6.7,462.7,82,1101,27.5,85,Coffee
6.5,462.5,82,1230,27.5,85,Coffee
6.9,460.0,84,1138,27.5,87,Coffee
6.7,464.4,85,1077,27.5,91,Coffee
6.8,462.4,83,1230,27.5,87,Coffee
6.5,457.6,83,1230,27.5,87,Coffee
6.5,461.9,82,835,27.5,88,Coffee
6.7,451.7,86,1230,27.5,91,Coffee
6.7,450.6,83,1106,27.5,88,Coffee
6.4,461.5,83,1230,27.5,89,Coffee
6.6,458.9,85,967,27.5,88,Coffee
6.6,467.6,82,1206,27.5,86,Coffee
6.6,453.5,82,1158,27.5,90,Coffee
6.8,467.9,83,1109,27.5,88,Coffee
6.5,463.5,84,1215,27.5,85,Coffee
6.6,454.3,82,1230,27.5,85,Coffee
6.5,467.5,83,1230,27.5,90,Coffee
6.5,464.5,85,1230,27.5,88,Coffee
6.5,468.0,82,1230,27.5,91,Coffee
6.8,463.7,83,1230,27.5,89,Coffee
6.5,460.0,84,1127,27.5,88,Coffee
6.5,454.2,82,1230,27.5,85,Coffee
6.6,455.6,83,1142,27.5,88,Coffee
6.6,467.0,86,1230,27.5,89,Coffee
6.6,466.5,83,1230,27.5,88,Coffee
6.7,462.7,82,1209,27.5,90,Coffee
6.5,463.5,81,1230,27.5,85,Coffee
6.4,456.5,83,1160,27.4,85,Coffee
6.7,449.9,81,1168,27.5,91,Coffee
6.6,455.1,83,1230,27.5,87,Coffee
6.7,455.3,83,1177,27.3,88,Coffee
6.6,468.4,83,940,27.5,89,Coffee
6.6,464.0,84,1230,27.1,90,Coffee
6.6,459.6,84,1230,27.0,85,Coffee
6.6,464.7,86,1230,26.8,85,Coffee
6.6,467.3,84,1230,27.3,90,Coffee
6.6,462.0,81,1230,27.4,86,Coffee
6.5,453.4,82,1230,26.5,87,Coffee
6.6,470.0,83,1230,26.3,85,Coffee
6.5,461.7,85,1230,26.3,91,Coffee
6.7,466.7,82,1148,26.7,88,Coffee
6.4,452.6,82,1136,26.8,85,Coffee
6.4,459.7,81,1185,26.3,85,Coffee
6.5,454.1,80,1230,26.6,85,Coffee
6.6,451.9,82,1230,26.4,90,Coffee
6.6,465.3,83,1230,26.3,88,Coffee
6.7,456.1,84,1230,26.8,90,Coffee
6.5,462.1,84,1230,26.3,88,Coffee
6.4,460.2,83,962,26.5,89,Coffee
6.6,464.3,84,1094,26.3,93,Coffee
6.7,465.7,86,1230,26.4,88,Coffee
6.5,460.4,84,1217,26.3,85,Coffee
6.6,455.2,84,844,26.3,88,Coffee
6.5,454.7,83,1160,26.3,85,Coffee
6.6,457.3,81,1230,26.3,87,Coffee
6.7,466.7,82,1230,26.3,87,Coffee
6.6,467.9,83,1230,26.3,85,Coffee
6.4,465.0,82,1230,26.3,88,Coffee
6.4,455.4,84,1230,26.3,87,Coffee
6.6,459.3,82,1221,26.3,85,Coffee
6.5,454.5,84,1048,26.4,90,Coffee
6.7,466.0,82,1230,26.3,89,Coffee
6.6,466.5,83,968,26.3,85,Coffee
6.6,453.7,85,1230,26.3,91,Coffee
6.4,460.5,83,1230,26.3,88,Coffee
6.2,460.7,81,1230,26.3,88,Coffee
6.4,468.6,84,1226,26.3,88,Coffee
6.7,452.5,83,1230,26.3,87,Coffee
6.6,463.5,83,1230,26.3,88,Coffee
6.6,460.1,83,1230,26.8,85,Coffee
6.7,451.5,84,1230,26.3,87,Coffee
6.5,455.8,80,1230,26.3,86,Coffee
6.3,458.8,84,1230,26.3,87,Coffee
6.5,467.3,84,1230,26.4,89,Coffee
6.6,452.6,82,1040,26.5,88,Coffee
6.9,467.1,83,1230,26.9,91,Coffee
6.4,460.4,83,1230,26.8,85,Coffee
6.7,457.0,81,1136,26.3,86,Coffee
6.6,465.2,83,1230,26.7,91,Coffee
6.5,460.4,82,1230,26.9,87,Coffee
6.6,457.3,82,1200,27.2,87,Coffee
6.6,456.5,81,1230,27.4,88,Coffee
5.5,485.0,76,2400,28.9,87,Eggplant
5.7,420.0,81,950,28.0,80,Eggplant
5.9,482.0,76,2500,29.1,85,Eggplant
6.0,486.6,76,2500,29.3,85,Eggplant
6.0,488.0,76,2500,29.3,85,Eggplant
5.8,482.0,75,2500,29.3,85,Eggplant
6.0,485.7,77,2500,28.9,85,Eggplant
5.9,486.4,75,2500,29.3,85,Eggplant
6.1,488.0,76,2500,29.3,85,Eggplant
6.0,483.5,75,2500,29.3,85,Eggplant
6.0,482.0,76,2500,29.3,85,Eggplant
6.0,482.0,75,2500,29.3,85,Eggplant
6.0,482.7,75,2393,29.3,85,Eggplant
5.9,482.0,74,2500,29.3,85,Eggplant
5.9,482.0,75,2500,29.3,85,Eggplant
6.0,483.1,76,2500,29.3,85,Eggplant
6.1,482.0,76,2500,29.3,85,Eggplant
6.0,487.5,78,2500,29.3,85,Eggplant
6.0,488.0,75,2342,29.3,85,Eggplant
5.9,487.0,77,2500,29.3,85,Eggplant
6.1,485.3,75,2500,29.3,85,Eggplant
5.9,484.8,76,2500,29.3,85,Eggplant
5.9,488.0,75,2500,29.3,85,Eggplant
6.1,486.6,76,2435,29.3,85,Eggplant
6.0,488.0,77,2500,29.3,85,Eggplant
5.9,488.0,77,2500,29.3,85,Eggplant
6.1,485.4,78,2344,29.3,85,Eggplant
6.1,482.6,77,2500,29.3,85,Eggplant
6.1,482.0,77,2500,29.3,85,Eggplant
6.2,482.4,77,2346,29.3,85,Eggplant
6.0,483.2,75,2484,29.3,85,Eggplant
5.9,482.0,77,2500,29.3,85,Eggplant
6.1,488.0,75,2500,29.3,85,Eggplant
6.0,486.5,76,2480,29.3,85,Eggplant
6.1,482.0,76,2500,29.0,85,Eggplant
5.9,482.0,78,2418,29.3,85,Eggplant
6.0,483.7,78,2500,29.0,85,Eggplant
6.0,482.0,77,2500,29.0,85,Eggplant
6.0,484.8,77,2500,29.3,85,Eggplant
6.0,484.7,76,2392,28.8,85,Eggplant
6.0,488.0,75,2500,29.1,85,Eggplant
6.1,488.0,77,2500,29.0,85,Eggplant
6.0,485.9,76,2472,29.3,85,Eggplant
5.9,485.7,76,2418,28.9,85,Eggplant
6.1,488.0,75,2500,28.6,85,Eggplant
6.1,488.0,77,2500,28.7,85,Eggplant
6.1,488.0,75,2500,28.5,85,Eggplant
6.0,488.0,77,2500,28.7,85,Eggplant
6.1,482.0,77,2500,28.5,85,Eggplant
5.9,482.0,77,2500,28.5,85,Eggplant
5.9,488.0,78,2472,28.7,85,Eggplant
5.9,488.0,77,2500,28.7,85,Eggplant
6.1,488.0,77,2371,28.5,85,Eggplant
6.1,482.3,77,2500,28.5,85,Eggplant
5.8,482.0,76,2500,28.5,85,Eggplant
6.1,488.0,76,2500,28.5,85,Eggplant
6.1,488.0,78,2500,28.5,85,Eggplant
6.1,482.0,75,2300,28.5,85,Eggplant
6.0,482.0,76,2500,28.5,85,Eggplant
5.8,485.1,74,2500,28.5,85,Eggplant
6.0,482.0,77,2500,28.5,85,Eggplant
6.0,488.0,78,2500,28.5,85,Eggplant
5.9,482.0,76,2500,28.5,85,Eggplant
5.9,488.0,77,2500,28.5,85,Eggplant
6.1,482.0,74,2500,28.5,85,Eggplant
6.1,482.0,76,2500,28.5,85,Eggplant
5.9,482.3,76,2467,28.5,85,Eggplant
6.0,485.5,76,2445,28.5,85,Eggplant
6.1,488.0,75,2346,28.5,85,Eggplant
6.0,488.0,75,2492,28.5,85,Eggplant
6.1,487.4,75,2500,28.5,85,Eggplant
6.0,484.3,75,2500,28.5,85,Eggplant
6.0,488.0,75,2500,28.5,85,Eggplant
6.1,482.3,77,2491,28.5,85,Eggplant
5.9,485.3,77,2500,28.5,85,Eggplant
5.9,482.0,74,2499,28.5,85,Eggplant
6.1,488.0,74,2500,28.5,85,Eggplant
6.1,484.9,75,2500,28.5,85,Eggplant
5.9,488.0,77,2419,28.8,85,Eggplant
5.8,486.9,78,2500,29.1,85,Eggplant
6.1,482.0,77,2500,29.1,85,Eggplant
5.9,488.0,78,2500,29.2,85,Eggplant
6.0,482.0,76,2500,29.1,85,Eggplant
6.0,488.0,75,2351,29.3,85,Eggplant
5.9,482.8,75,2500,29.3,85,Eggplant
5.9,482.0,76,2300,29.3,85,Eggplant
5.8,488.0,75,2304,29.3,85,Eggplant
5.9,488.0,78,2500,29.3,85,Eggplant
6.0,482.0,74,2500,29.3,85,Eggplant
