soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label,source
5.7,438,83,920,27.2,85,Black Pepper,augmented_smote
5.8,438,84,920,27.2,87,Black Pepper,augmented_smote
5.8,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,438,84,920,27.1,86,Black Pepper,augmented_smote
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,438,87,916,26.9,85,Black Pepper,augmented_smote
5.7,438,88,890,26.6,88,Black Pepper,augmented_smote
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote
5.7,438,87,890,26.5,84,Black Pepper,augmented_smote
5.7,438,87,900,26.8,85,Black Pepper,augmented_smote
5.7,438,88,890,26.6,87,Black Pepper,augmented_smote
5.7,438,87,890,26.9,86,Black Pepper,augmented_smote
5.7,438,88,890,26.7,86,Black Pepper,augmented_smote
5.7,438,83,920,27.2,86,Black Pepper,augmented_smote
5.8,438,84,920,27.1,86,Black Pepper,augmented_smote
5.7,438,88,890,26.7,88,Black Pepper,augmented_smote
5.7,438,86,890,26.8,85,Black Pepper,augmented_smote
5.7,438,87,890,26.9,86,Black Pepper,augmented_smote
5.9,438,85,920,27.2,87,Black Pepper,augmented_smote
5.7,438,88,907,26.8,85,Black Pepper,augmented_smote
5.7,438,86,920,27.0,86,Black Pepper,augmented_smote
5.7,438,85,890,26.9,85,Black Pepper,augmented_smote
5.8,438,85,920,27.2,87,Black Pepper,augmented_smote
5.7,438,87,920,26.9,86,Black Pepper,augmented_smote
5.7,438,88,900,26.8,85,Black Pepper,augmented_smote
5.7,438,87,890,26.5,85,Black Pepper,augmented_smote
5.7,438,88,908,26.8,85,Black Pepper,augmented_smote
5.8,438,84,920,27.2,85,Black Pepper,augmented_smote
5.7,438,88,890,26.6,87,Black Pepper,augmented_smote
5.7,438,87,914,26.9,85,Black Pepper,augmented_smote
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,438,88,890,26.8,88,Black Pepper,augmented_smote
5.7,438,87,890,26.6,85,Black Pepper,augmented_smote
5.8,438,85,909,27.1,86,Black Pepper,augmented_smote
5.8,438,84,920,27.1,86,Black Pepper,augmented_smote
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote
5.8,438,85,920,27.2,87,Black Pepper,augmented_smote
5.7,438,84,920,27.1,85,Black Pepper,augmented_smote
5.7,438,87,890,26.5,85,Black Pepper,augmented_smote
5.8,438,84,920,27.2,85,Black Pepper,augmented_smote
5.8,438,86,893,27.0,87,Black Pepper,augmented_smote
5.7,438,88,890,26.6,88,Black Pepper,augmented_smote
5.7,438,87,890,26.6,84,Black Pepper,augmented_smote
5.7,438,86,890,26.9,87,Black Pepper,augmented_smote
5.7,438,85,916,27.0,85,Black Pepper,augmented_smote
5.7,438,86,890,26.7,85,Black Pepper,augmented_smote
5.7,438,88,890,26.8,86,Black Pepper,augmented_smote
5.8,438,86,890,27.0,87,Black Pepper,augmented_smote
5.7,438,87,890,26.8,88,Black Pepper,augmented_smote
5.8,438,84,920,27.1,86,Black Pepper,augmented_smote
5.8,438,84,920,27.2,87,Black Pepper,augmented_smote
5.7,438,85,920,27.0,85,Black Pepper,augmented_smote
5.7,438,86,900,26.9,85,Black Pepper,augmented_smote
5.7,438,88,890,26.6,88,Black Pepper,augmented_smote
5.7,438,83,920,27.2,86,Black Pepper,augmented_smote
5.7,438,86,890,26.9,86,Black Pepper,augmented_smote
5.7,438,86,920,27.1,87,Black Pepper,augmented_smote
5.8,438,84,920,27.2,88,Black Pepper,augmented_smote
5.7,438,86,890,26.8,86,Black Pepper,augmented_smote
5.8,438,84,920,27.3,88,Black Pepper,augmented_smote
5.8,438,85,920,27.2,87,Black Pepper,augmented_smote
5.7,438,87,900,26.8,85,Black Pepper,augmented_smote
5.7,438,88,890,26.8,88,Black Pepper,augmented_smote
5.8,438,85,920,27.2,88,Black Pepper,augmented_smote
5.9,438,85,920,27.1,86,Black Pepper,augmented_smote
5.7,438,86,890,27.0,87,Black Pepper,augmented_smote
5.7,438,87,920,26.9,85,Black Pepper,augmented_smote
5.7,438,87,890,26.6,84,Black Pepper,augmented_smote
5.7,439,85,907,26.9,85,Black Pepper,augmented_smote
5.7,438,87,909,26.9,85,Black Pepper,augmented_smote
5.6,440,85,900,26.9,85,Cacao,original
5.7,400,86,850,27.0,87,Cacao,original
5.6,425,88,900,26.8,85,Cacao,original
5.5,410,89,800,26.6,89,Cacao,original
5.8,430,84,1000,27.3,88,Cacao,original
5.9,405,85,950,27.1,86,Cacao,original
5.5,415,87,750,26.5,84,Cacao,original
5.7,420,83,1050,27.2,85,Cacao,original
5.7,427,86,941,27.0,86,Cacao,augmented_smote
5.7,414,84,992,27.1,86,Cacao,augmented_smote
5.7,402,86,842,26.9,87,Cacao,augmented_smote
5.6,404,87,831,26.8,88,Cacao,augmented_smote
5.6,434,86,880,26.8,86,Cacao,augmented_smote
5.6,426,88,900,26.8,85,Cacao,augmented_smote
5.6,438,85,893,26.9,85,Cacao,augmented_smote
5.6,416,87,883,26.9,86,Cacao,augmented_smote
5.7,428,85,964,27.1,87,Cacao,augmented_smote
5.6,425,88,911,26.8,85,Cacao,augmented_smote
5.8,408,86,893,26.9,85,Cacao,augmented_smote
5.5,408,89,808,26.7,89,Cacao,augmented_smote
5.6,430,86,866,26.8,86,Cacao,augmented_smote
5.8,426,84,1021,27.3,87,Cacao,augmented_smote
5.8,423,84,963,27.2,88,Cacao,augmented_smote
5.9,410,85,942,27.1,86,Cacao,augmented_smote
5.8,416,85,934,27.0,86,Cacao,augmented_smote
5.8,425,84,1025,27.3,87,Cacao,augmented_smote
5.6,413,87,789,26.6,84,Cacao,augmented_smote
5.6,438,85,920,27.0,86,Cacao,augmented_smote
5.5,413,89,811,26.6,89,Cacao,augmented_smote
5.8,428,84,1009,27.3,87,Cacao,augmented_smote
5.5,416,87,765,26.5,84,Cacao,augmented_smote
5.5,411,89,804,26.6,89,Cacao,augmented_smote
5.6,433,86,900,26.9,85,Cacao,augmented_smote
5.7,401,86,855,27.0,87,Cacao,augmented_smote
5.5,409,89,807,26.7,89,Cacao,augmented_smote
5.8,430,84,999,27.3,88,Cacao,augmented_smote
5.5,414,87,760,26.5,85,Cacao,augmented_smote
5.7,412,84,970,27.1,86,Cacao,augmented_smote
5.6,409,88,835,26.7,88,Cacao,augmented_smote
5.5,408,88,812,26.7,89,Cacao,augmented_smote
5.6,429,87,900,26.8,85,Cacao,augmented_smote
5.8,425,84,990,27.3,88,Cacao,augmented_smote
5.7,417,83,1032,27.2,85,Cacao,augmented_smote
5.5,411,89,789,26.6,88,Cacao,augmented_smote
5.6,414,87,776,26.6,84,Cacao,augmented_smote
5.7,416,87,922,26.9,85,Cacao,augmented_smote
5.7,427,86,941,27.0,86,Cacao,augmented_smote
5.8,421,84,983,27.2,87,Cacao,augmented_smote
5.9,404,85,935,27.1,86,Cacao,augmented_smote
5.8,423,84,986,27.2,87,Cacao,augmented_smote
5.7,403,86,854,27.0,87,Cacao,augmented_smote
5.5,413,88,770,26.5,86,Cacao,augmented_smote
5.6,433,84,955,27.0,85,Cacao,augmented_smote
5.5,409,89,806,26.7,89,Cacao,augmented_smote
5.7,409,85,893,27.1,87,Cacao,augmented_smote
5.6,426,88,910,26.9,85,Cacao,augmented_smote
5.6,426,88,900,26.8,85,Cacao,augmented_smote
5.9,406,85,959,27.1,86,Cacao,augmented_smote
5.5,414,87,759,26.5,85,Cacao,augmented_smote
5.9,407,85,947,27.1,86,Cacao,augmented_smote
5.5,419,88,831,26.7,88,Cacao,augmented_smote
5.6,405,88,824,26.8,88,Cacao,augmented_smote
5.6,429,86,837,26.7,85,Cacao,augmented_smote
5.6,423,88,904,26.8,85,Cacao,augmented_smote
5.6,429,87,862,26.8,87,Cacao,augmented_smote
5.7,402,86,836,26.9,87,Cacao,augmented_smote
5.8,417,85,933,27.0,86,Cacao,augmented_smote
5.5,415,87,754,26.5,84,Cacao,augmented_smote
5.6,408,87,799,26.7,85,Cacao,augmented_smote
5.8,411,84,990,27.1,86,Cacao,augmented_smote
5.7,406,86,858,27.0,87,Cacao,augmented_smote
5.9,408,85,971,27.1,86,Cacao,augmented_smote
5.5,419,87,807,26.6,84,Cacao,augmented_smote
5.7,423,83,1033,27.2,86,Cacao,augmented_smote
5.6,423,88,889,26.8,85,Cacao,augmented_smote
5.5,415,87,753,26.5,84,Cacao,augmented_smote
5.6,411,87,776,26.6,85,Cacao,augmented_smote
5.5,414,89,824,26.6,88,Cacao,augmented_smote
5.9,406,85,954,27.1,86,Cacao,augmented_smote
5.6,423,86,959,27.0,85,Cacao,augmented_smote
5.8,426,84,980,27.3,88,Cacao,augmented_smote
5.7,417,83,1031,27.2,85,Cacao,augmented_smote
5.8,417,85,934,27.2,88,Cacao,augmented_smote
5.8,417,85,933,27.0,86,Cacao,augmented_smote
5.6,423,86,964,27.0,85,Cacao,augmented_smote
5.5,413,88,769,26.5,86,Cacao,augmented_smote
5.9,405,85,942,27.1,86,Cacao,augmented_smote
5.6,436,85,905,26.9,85,Cacao,augmented_smote
5.8,431,84,985,27.2,88,Cacao,augmented_smote
5.5,409,89,805,26.6,89,Cacao,augmented_smote
5.6,424,87,935,26.9,85,Cacao,augmented_smote
5.7,417,83,1030,27.2,85,Cacao,augmented_smote
6.0,517,88,1094,28.5,99,Cassava,original
6.0,400,80,1000,27.9,80,Cassava,original
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,85,1080,28.2,91,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,86,1080,28.4,94,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,512,88,1090,28.5,98,Cassava,augmented_smote
6.0,508,87,1081,28.4,96,Cassava,augmented_smote
6.0,508,86,1080,28.3,94,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,85,1080,28.3,91,Cassava,augmented_smote
6.0,508,86,1080,28.3,94,Cassava,augmented_smote
6.0,508,86,1080,28.4,95,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,85,1080,28.3,91,Cassava,augmented_smote
6.0,508,86,1080,28.3,94,Cassava,augmented_smote
6.0,508,85,1080,28.3,92,Cassava,augmented_smote
6.0,511,88,1089,28.5,98,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,87,1080,28.4,96,Cassava,augmented_smote
6.0,508,87,1084,28.4,97,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,86,1080,28.3,93,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,86,1080,28.4,95,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,87,1082,28.4,97,Cassava,augmented_smote
6.0,508,87,1080,28.4,96,Cassava,augmented_smote
6.0,508,85,1080,28.2,91,Cassava,augmented_smote
6.0,508,86,1080,28.4,95,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,85,1080,28.3,91,Cassava,augmented_smote
6.0,508,85,1080,28.3,92,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,85,1080,28.3,93,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,513,88,1090,28.5,98,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,86,1080,28.3,93,Cassava,augmented_smote
6.0,508,85,1080,27.9,90,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,86,1080,28.4,94,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,86,1080,28.4,95,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,87,1080,28.4,96,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,86,1080,28.4,95,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,87,1082,28.4,97,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,85,1080,28.3,92,Cassava,augmented_smote
6.0,508,86,1080,28.3,93,Cassava,augmented_smote
6.0,508,85,1080,28.3,93,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,85,1080,27.9,90,Cassava,augmented_smote
6.0,514,88,1092,28.5,99,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,85,1080,28.3,93,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,85,1080,28.3,92,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,513,88,1091,28.5,98,Cassava,augmented_smote
6.0,508,87,1084,28.4,97,Cassava,augmented_smote
6.0,508,86,1080,28.3,94,Cassava,augmented_smote
6.0,508,85,1080,27.9,90,Cassava,augmented_smote
6.0,508,87,1080,28.4,96,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,85,1080,27.9,90,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,86,1080,28.4,95,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,517,88,1094,28.5,99,Cassava,augmented_smote
6.0,508,85,1080,28.3,92,Cassava,augmented_smote
6.0,508,85,1080,28.2,91,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,85,1080,28.2,90,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
6.0,508,86,1080,28.3,94,Cassava,augmented_smote
6.0,508,85,1080,28.1,90,Cassava,augmented_smote
6.0,508,85,1080,28.0,90,Cassava,augmented_smote
5.5,450,86,700,26.5,87,Calamansi,original
6.0,435,79,2000,28.1,82,Calamansi,original
5.8,441,82,1473,27.5,84,Calamansi,augmented_smote
5.8,441,82,1500,27.5,84,Calamansi,augmented_smote
5.9,438,80,1775,27.8,83,Calamansi,augmented_smote
5.9,437,80,1856,27.9,83,Calamansi,augmented_smote
5.7,443,83,1272,27.2,85,Calamansi,augmented_smote
5.7,443,83,1316,27.3,85,Calamansi,augmented_smote
5.8,441,82,1463,27.4,84,Calamansi,augmented_smote
5.6,446,84,1070,27.0,86,Calamansi,augmented_smote
5.9,437,80,1847,27.9,83,Calamansi,augmented_smote
5.8,441,82,1518,27.5,84,Calamansi,augmented_smote
5.5,450,86,727,26.5,87,Calamansi,augmented_smote
5.7,445,84,1131,27.0,85,Calamansi,augmented_smote
5.8,441,82,1478,27.5,84,Calamansi,augmented_smote
5.6,446,84,1084,27.0,86,Calamansi,augmented_smote
5.6,447,85,970,26.8,86,Calamansi,augmented_smote
5.8,440,81,1596,27.6,84,Calamansi,augmented_smote
5.6,447,85,966,26.8,86,Calamansi,augmented_smote
6.0,435,79,1990,28.1,82,Calamansi,augmented_smote
5.9,439,81,1693,27.7,83,Calamansi,augmented_smote
5.9,439,81,1611,27.6,83,Calamansi,augmented_smote
5.9,439,81,1684,27.7,83,Calamansi,augmented_smote
5.6,447,85,967,26.8,86,Calamansi,augmented_smote
5.6,447,85,953,26.8,86,Calamansi,augmented_smote
5.7,444,83,1238,27.2,85,Calamansi,augmented_smote
5.8,441,82,1441,27.4,84,Calamansi,augmented_smote
5.6,447,85,971,26.8,86,Calamansi,augmented_smote
5.9,437,80,1796,27.8,83,Calamansi,augmented_smote
5.9,439,81,1662,27.7,83,Calamansi,augmented_smote
5.9,439,81,1637,27.7,83,Calamansi,augmented_smote
5.5,449,86,760,26.6,87,Calamansi,augmented_smote
5.6,448,85,879,26.7,86,Calamansi,augmented_smote
5.7,444,83,1229,27.2,85,Calamansi,augmented_smote
5.9,438,80,1751,27.8,83,Calamansi,augmented_smote
5.7,444,83,1202,27.1,85,Calamansi,augmented_smote
5.6,446,84,1081,27.0,86,Calamansi,augmented_smote
5.9,439,81,1662,27.7,83,Calamansi,augmented_smote
5.9,439,81,1614,27.6,83,Calamansi,augmented_smote
5.9,438,81,1706,27.7,83,Calamansi,augmented_smote
5.7,443,83,1291,27.2,85,Calamansi,augmented_smote
5.6,446,84,1038,26.9,86,Calamansi,augmented_smote
5.9,439,81,1675,27.7,83,Calamansi,augmented_smote
5.9,437,80,1808,27.9,83,Calamansi,augmented_smote
5.6,446,84,1006,26.9,86,Calamansi,augmented_smote
5.9,438,80,1779,27.8,83,Calamansi,augmented_smote
5.8,441,82,1474,27.5,84,Calamansi,augmented_smote
6.0,436,80,1888,28.0,82,Calamansi,augmented_smote
6.0,435,79,1995,28.1,82,Calamansi,augmented_smote
5.7,444,83,1215,27.1,85,Calamansi,augmented_smote
5.9,438,80,1774,27.8,83,Calamansi,augmented_smote
5.7,444,83,1257,27.2,85,Calamansi,augmented_smote
5.7,445,84,1161,27.1,85,Calamansi,augmented_smote
6.0,436,80,1875,27.9,82,Calamansi,augmented_smote
5.7,443,83,1346,27.3,85,Calamansi,augmented_smote
5.7,445,84,1091,27.0,85,Calamansi,augmented_smote
5.6,447,85,968,26.8,86,Calamansi,augmented_smote
6.0,436,79,1953,28.0,82,Calamansi,augmented_smote
6.0,435,79,1959,28.0,82,Calamansi,augmented_smote
5.9,438,80,1757,27.8,83,Calamansi,augmented_smote
5.7,443,83,1285,27.2,85,Calamansi,augmented_smote
5.7,443,83,1280,27.2,85,Calamansi,augmented_smote
5.6,447,85,926,26.8,86,Calamansi,augmented_smote
5.5,449,85,814,26.6,87,Calamansi,augmented_smote
5.7,445,84,1102,27.0,85,Calamansi,augmented_smote
6.0,436,80,1901,28.0,82,Calamansi,augmented_smote
5.6,447,85,926,26.8,86,Calamansi,augmented_smote
5.7,444,83,1208,27.1,85,Calamansi,augmented_smote
5.7,445,84,1127,27.0,85,Calamansi,augmented_smote
5.9,437,80,1819,27.9,83,Calamansi,augmented_smote
5.8,440,81,1572,27.6,84,Calamansi,augmented_smote
5.6,446,84,1039,26.9,86,Calamansi,augmented_smote
5.5,449,86,778,26.6,87,Calamansi,augmented_smote
5.7,444,83,1221,27.1,85,Calamansi,augmented_smote
5.8,441,82,1514,27.5,84,Calamansi,augmented_smote
5.6,446,84,1071,27.0,86,Calamansi,augmented_smote
5.6,446,84,1048,26.9,86,Calamansi,augmented_smote
5.8,442,82,1436,27.4,84,Calamansi,augmented_smote
5.6,448,85,885,26.7,86,Calamansi,augmented_smote
5.8,441,82,1487,27.5,84,Calamansi,augmented_smote
5.6,448,85,906,26.8,86,Calamansi,augmented_smote
5.5,450,86,742,26.6,87,Calamansi,augmented_smote
5.6,446,84,1021,26.9,86,Calamansi,augmented_smote
5.7,444,83,1231,27.2,85,Calamansi,augmented_smote
5.5,449,85,825,26.7,87,Calamansi,augmented_smote
5.9,438,80,1748,27.8,83,Calamansi,augmented_smote
5.5,450,86,720,26.5,87,Calamansi,augmented_smote
5.7,445,84,1139,27.0,85,Calamansi,augmented_smote
5.7,444,83,1230,27.2,85,Calamansi,augmented_smote
5.7,445,84,1141,27.0,85,Calamansi,augmented_smote
5.5,449,86,790,26.6,87,Calamansi,augmented_smote
6.0,435,79,1991,28.1,82,Calamansi,augmented_smote
5.9,437,80,1842,27.9,83,Calamansi,augmented_smote
5.7,445,83,1175,27.1,85,Calamansi,augmented_smote
5.6,447,85,926,26.8,86,Calamansi,augmented_smote
5.8,442,82,1351,27.3,84,Calamansi,augmented_smote
5.8,440,81,1541,27.5,84,Calamansi,augmented_smote
5.7,443,83,1282,27.2,85,Calamansi,augmented_smote
6.5,475,80,1215,27.0,99,Coconut,original
6.2,480,82,1500,27.5,90,Coconut,original
6.3,460,78,1800,28.2,90,Coconut,original
6.1,510,83,1400,28.0,98,Coconut,original
5.7,445,84,980,27.2,86,Coconut,original
6.0,355,70,12571,33.9,99,Coconut,original
6.2,487,82,1475,27.6,92,Coconut,augmented_smote
5.9,449,82,1189,27.5,87,Coconut,augmented_smote
6.2,453,79,3859,28.9,92,Coconut,augmented_smote
5.9,400,77,6831,30.6,93,Coconut,augmented_smote
6.3,460,78,1797,28.2,90,Coconut,augmented_smote
5.8,453,84,1101,27.3,87,Coconut,augmented_smote
5.9,481,83,1209,27.6,93,Coconut,augmented_smote
6.1,475,80,3928,29.3,98,Coconut,augmented_smote
6.1,482,81,3414,29.1,98,Coconut,augmented_smote
6.0,383,73,10107,32.5,97,Coconut,augmented_smote
6.1,476,82,1445,27.5,90,Coconut,augmented_smote
6.0,454,81,1449,27.8,88,Coconut,augmented_smote
6.3,467,81,1152,27.1,96,Coconut,augmented_smote
6.2,459,79,1719,28.1,90,Coconut,augmented_smote
6.2,405,74,7823,31.0,99,Coconut,augmented_smote
6.2,398,74,8480,31.4,99,Coconut,augmented_smote
6.2,397,73,8628,31.5,99,Coconut,augmented_smote
6.0,372,71,10795,33.0,98,Coconut,augmented_smote
6.5,475,80,1211,27.0,99,Coconut,augmented_smote
6.2,393,73,9005,31.7,99,Coconut,augmented_smote
6.3,492,81,1304,27.5,99,Coconut,augmented_smote
6.3,479,82,1451,27.4,92,Coconut,augmented_smote
6.0,456,83,1068,27.1,91,Coconut,augmented_smote
6.3,463,78,1695,28.0,92,Coconut,augmented_smote
6.3,467,79,1698,28.0,90,Coconut,augmented_smote
6.1,388,73,9617,32.2,97,Coconut,augmented_smote
6.0,457,82,1075,27.1,91,Coconut,augmented_smote
6.1,506,83,1413,27.9,97,Coconut,augmented_smote
6.4,470,79,1412,27.4,96,Coconut,augmented_smote
6.5,473,80,1285,27.1,98,Coconut,augmented_smote
5.9,477,84,1188,27.6,92,Coconut,augmented_smote
5.7,431,82,2797,28.3,88,Coconut,augmented_smote
6.4,477,81,1313,27.2,96,Coconut,augmented_smote
6.5,472,80,1351,27.3,97,Coconut,augmented_smote
6.1,469,80,4333,29.5,98,Coconut,augmented_smote
6.2,480,82,1499,27.5,90,Coconut,augmented_smote
6.5,474,80,1257,27.1,98,Coconut,augmented_smote
6.1,399,74,8667,31.6,96,Coconut,augmented_smote
5.9,399,77,6915,30.6,93,Coconut,augmented_smote
6.2,458,79,1713,28.1,90,Coconut,augmented_smote
6.3,478,81,1374,27.3,94,Coconut,augmented_smote
6.0,370,71,11033,33.1,98,Coconut,augmented_smote
6.3,492,81,1304,27.5,99,Coconut,augmented_smote
6.5,472,80,1327,27.2,97,Coconut,augmented_smote
6.2,473,81,1601,27.7,90,Coconut,augmented_smote
5.7,440,83,1590,27.6,87,Coconut,augmented_smote
6.2,474,79,1689,28.1,92,Coconut,augmented_smote
6.0,361,70,12012,33.6,99,Coconut,augmented_smote
6.4,464,79,1643,27.9,92,Coconut,augmented_smote
6.4,463,79,2389,27.7,99,Coconut,augmented_smote
5.9,383,74,8909,31.8,95,Coconut,augmented_smote
6.3,478,81,1374,27.3,94,Coconut,augmented_smote
6.1,470,80,4276,29.5,98,Coconut,augmented_smote
5.9,458,83,1174,27.3,87,Coconut,augmented_smote
6.2,466,81,2723,28.2,91,Coconut,augmented_smote
6.2,480,80,1637,28.1,93,Coconut,augmented_smote
6.2,464,81,1128,27.1,94,Coconut,augmented_smote
5.9,460,83,1200,27.3,88,Coconut,augmented_smote
6.3,464,78,1766,28.2,91,Coconut,augmented_smote
6.2,441,77,3706,29.2,92,Coconut,augmented_smote
6.4,477,81,1348,27.2,95,Coconut,augmented_smote
6.1,391,73,8848,31.9,96,Coconut,augmented_smote
5.8,455,84,1047,27.3,88,Coconut,augmented_smote
6.0,362,71,11692,33.4,98,Coconut,augmented_smote
5.9,453,83,1046,27.1,90,Coconut,augmented_smote
6.4,467,79,1515,27.6,94,Coconut,augmented_smote
6.2,478,82,1529,27.6,90,Coconut,augmented_smote
6.1,506,83,1714,28.2,98,Coconut,augmented_smote
6.3,472,79,1704,28.2,92,Coconut,augmented_smote
6.1,507,83,1387,27.9,98,Coconut,augmented_smote
6.2,475,80,1677,28.1,92,Coconut,augmented_smote
5.9,459,83,1194,27.3,88,Coconut,augmented_smote
6.3,468,79,1733,28.2,91,Coconut,augmented_smote
6.2,421,75,5808,30.3,93,Coconut,augmented_smote
6.2,464,82,1127,27.1,94,Coconut,augmented_smote
6.1,470,83,1354,27.4,89,Coconut,augmented_smote
5.8,450,83,1016,27.2,88,Coconut,augmented_smote
6.0,366,71,11578,33.3,98,Coconut,augmented_smote
6.0,364,71,11815,33.5,98,Coconut,augmented_smote
6.2,486,81,1595,28.1,94,Coconut,augmented_smote
6.3,479,82,1444,27.4,92,Coconut,augmented_smote
6.3,460,78,1773,28.2,90,Coconut,augmented_smote
6.2,478,82,1525,27.6,90,Coconut,augmented_smote
6.1,499,82,2210,28.4,98,Coconut,augmented_smote
6.0,488,83,1255,27.7,94,Coconut,augmented_smote
5.8,448,83,1160,27.4,87,Coconut,augmented_smote
6.4,477,81,1311,27.2,96,Coconut,augmented_smote
6.3,479,82,1432,27.4,92,Coconut,augmented_smote
6.2,480,82,1500,27.5,90,Maize,original
5.3,520,77,2800,28.8,86,Maize,original
6.0,515,78,2750,28.4,89,Maize,original
6.8,550,75,2500,29.2,95,Maize,original
6.0,515,78,2750,28.4,89,Maize,original
6.2,480,82,1500,27.5,90,Maize,original
5.3,520,77,2800,28.8,86,Maize,original
6.8,405,79,1900,28.0,84,Maize,original
6.5,538,76,2585,28.9,93,Maize,augmented_smote
6.2,484,82,1627,27.6,90,Maize,augmented_smote
6.2,539,76,2612,29.1,92,Maize,augmented_smote
5.7,517,78,2775,28.6,88,Maize,augmented_smote
6.5,540,75,2503,29.2,93,Maize,augmented_smote
6.5,460,79,2044,28.1,85,Maize,augmented_smote
6.3,466,81,1573,27.6,89,Maize,augmented_smote
6.5,540,75,2521,29.2,93,Maize,augmented_smote
6.1,518,78,2726,28.5,90,Maize,augmented_smote
6.5,460,79,1858,27.9,85,Maize,augmented_smote
5.7,517,78,2774,28.6,88,Maize,augmented_smote
5.8,529,76,2708,28.9,89,Maize,augmented_smote
5.4,519,77,2794,28.8,86,Maize,augmented_smote
6.5,540,75,2552,29.1,93,Maize,augmented_smote
5.3,520,77,2798,28.8,86,Maize,augmented_smote
5.6,518,77,2780,28.6,87,Maize,augmented_smote
6.3,466,81,1573,27.6,89,Maize,augmented_smote
6.0,515,78,2750,28.4,89,Maize,augmented_smote
6.1,489,81,1820,27.7,90,Maize,augmented_smote
6.1,494,80,2002,27.9,90,Maize,augmented_smote
6.2,483,82,1548,27.6,90,Maize,augmented_smote
5.9,516,78,2757,28.5,89,Maize,augmented_smote
5.9,516,78,2756,28.4,89,Maize,augmented_smote
6.5,460,79,2040,28.1,84,Maize,augmented_smote
